,DATE,RATE
2069,2010-12-31,2.51
2070,2011-01-01,2.51
2071,2011-01-02,2.51
2072,2011-01-03,2.49
2073,2011-01-04,2.5
2074,2011-01-05,2.49
2075,2011-01-06,2.49
2076,2011-01-07,2.49
2077,2011-01-08,2.49
2078,2011-01-09,2.49
2079,2011-01-10,2.49
2080,2011-01-11,2.5
2081,2011-01-12,2.5
2082,2011-01-13,2.74
2083,2011-01-14,2.74
2084,2011-01-15,2.74
2085,2011-01-16,2.74
2086,2011-01-17,2.74
2087,2011-01-18,2.76
2088,2011-01-19,2.77
2089,2011-01-20,2.75
2090,2011-01-21,2.75
2091,2011-01-22,2.75
2092,2011-01-23,2.75
2093,2011-01-24,2.75
2094,2011-01-25,2.75
2095,2011-01-26,2.74
2096,2011-01-27,2.74
2097,2011-01-28,2.74
2098,2011-01-29,2.74
2099,2011-01-30,2.74
2100,2011-01-31,2.75
2101,2011-02-01,2.75
2102,2011-02-02,2.75
2103,2011-02-03,2.75
2104,2011-02-04,2.75
2105,2011-02-05,2.75
2106,2011-02-06,2.75
2107,2011-02-07,2.75
2108,2011-02-08,2.78
2109,2011-02-09,2.77
2110,2011-02-10,2.75
2111,2011-02-11,2.75
2112,2011-02-12,2.75
2113,2011-02-13,2.75
2114,2011-02-14,2.75
2115,2011-02-15,2.74
2116,2011-02-16,2.75
2117,2011-02-17,2.75
2118,2011-02-18,2.75
2119,2011-02-19,2.75
2120,2011-02-20,2.75
2121,2011-02-21,2.75
2122,2011-02-22,2.75
2123,2011-02-23,2.75
2124,2011-02-24,2.76
2125,2011-02-25,2.76
2126,2011-02-26,2.76
2127,2011-02-27,2.76
2128,2011-02-28,2.76
2129,2011-03-01,2.76
2130,2011-03-02,2.75
2131,2011-03-03,2.75
2132,2011-03-04,2.75
2133,2011-03-05,2.75
2134,2011-03-06,2.75
2135,2011-03-07,2.76
2136,2011-03-08,2.75
2137,2011-03-09,2.75
2138,2011-03-10,2.99
2139,2011-03-11,2.97
2140,2011-03-12,2.97
2141,2011-03-13,2.97
2142,2011-03-14,2.96
2143,2011-03-15,2.99
2144,2011-03-16,3.0
2145,2011-03-17,2.99
2146,2011-03-18,2.99
2147,2011-03-19,2.99
2148,2011-03-20,2.99
2149,2011-03-21,2.99
2150,2011-03-22,3.01
2151,2011-03-23,3.02
2152,2011-03-24,3.0
2153,2011-03-25,2.99
2154,2011-03-26,2.99
2155,2011-03-27,2.99
2156,2011-03-28,2.99
2157,2011-03-29,2.98
2158,2011-03-30,2.98
2159,2011-03-31,2.98
2160,2011-04-01,2.98
2161,2011-04-02,2.98
2162,2011-04-03,2.98
2163,2011-04-04,2.99
2164,2011-04-05,3.03
2165,2011-04-06,3.04
2166,2011-04-07,3.01
2167,2011-04-08,3.01
2168,2011-04-09,3.01
2169,2011-04-10,3.01
2170,2011-04-11,3.01
2171,2011-04-12,3.0
2172,2011-04-13,3.01
2173,2011-04-14,3.01
2174,2011-04-15,3.01
2175,2011-04-16,3.01
2176,2011-04-17,3.01
2177,2011-04-18,3.0
2178,2011-04-19,3.03
2179,2011-04-20,3.04
2180,2011-04-21,3.02
2181,2011-04-22,3.02
2182,2011-04-23,3.02
2183,2011-04-24,3.02
2184,2011-04-25,3.02
2185,2011-04-26,3.02
2186,2011-04-27,3.01
2187,2011-04-28,3.01
2188,2011-04-29,3.02
2189,2011-04-30,3.02
2190,2011-05-01,3.02
2191,2011-05-02,3.01
2192,2011-05-03,3.01
2193,2011-05-04,3.01
2194,2011-05-05,3.01
2195,2011-05-06,3.01
2196,2011-05-07,3.01
2197,2011-05-08,3.01
2198,2011-05-09,3.05
2199,2011-05-10,3.05
2200,2011-05-11,3.03
2201,2011-05-12,3.02
2202,2011-05-13,3.02
2203,2011-05-14,3.02
2204,2011-05-15,3.02
2205,2011-05-16,3.03
2206,2011-05-17,3.03
2207,2011-05-18,3.03
2208,2011-05-19,3.02
2209,2011-05-20,3.02
2210,2011-05-21,3.02
2211,2011-05-22,3.02
2212,2011-05-23,3.02
2213,2011-05-24,3.06
2214,2011-05-25,3.05
2215,2011-05-26,3.02
2216,2011-05-27,3.03
2217,2011-05-28,3.03
2218,2011-05-29,3.03
2219,2011-05-30,3.03
2220,2011-05-31,3.03
2221,2011-06-01,3.02
2222,2011-06-02,3.02
2223,2011-06-03,3.0
2224,2011-06-04,3.0
2225,2011-06-05,3.0
2226,2011-06-06,3.0
2227,2011-06-07,3.04
2228,2011-06-08,3.01
2229,2011-06-09,3.02
2230,2011-06-10,3.26
2231,2011-06-11,3.26
2232,2011-06-12,3.26
2233,2011-06-13,3.26
2234,2011-06-14,3.27
2235,2011-06-15,3.26
2236,2011-06-16,3.26
2237,2011-06-17,3.26
2238,2011-06-18,3.26
2239,2011-06-19,3.26
2240,2011-06-20,3.26
2241,2011-06-21,3.29
2242,2011-06-22,3.29
2243,2011-06-23,3.26
2244,2011-06-24,3.26
2245,2011-06-25,3.26
2246,2011-06-26,3.26
2247,2011-06-27,3.26
2248,2011-06-28,3.26
2249,2011-06-29,3.26
2250,2011-06-30,3.28
2251,2011-07-01,3.26
2252,2011-07-02,3.26
2253,2011-07-03,3.26
2254,2011-07-04,3.26
2255,2011-07-05,3.3
2256,2011-07-06,3.27
2257,2011-07-07,3.26
2258,2011-07-08,3.26
2259,2011-07-09,3.26
2260,2011-07-10,3.26
2261,2011-07-11,3.26
2262,2011-07-12,3.26
2263,2011-07-13,3.26
2264,2011-07-14,3.27
2265,2011-07-15,3.26
2266,2011-07-16,3.26
2267,2011-07-17,3.26
2268,2011-07-18,3.26
2269,2011-07-19,3.26
2270,2011-07-20,3.27
2271,2011-07-21,3.26
2272,2011-07-22,3.26
2273,2011-07-23,3.26
2274,2011-07-24,3.26
2275,2011-07-25,3.26
2276,2011-07-26,3.26
2277,2011-07-27,3.26
2278,2011-07-28,3.26
2279,2011-07-29,3.27
2280,2011-07-30,3.27
2281,2011-07-31,3.27
2282,2011-08-01,3.26
2283,2011-08-02,3.26
2284,2011-08-03,3.25
2285,2011-08-04,3.25
2286,2011-08-05,3.26
2287,2011-08-06,3.26
2288,2011-08-07,3.26
2289,2011-08-08,3.25
2290,2011-08-09,3.31
2291,2011-08-10,3.29
2292,2011-08-11,3.25
2293,2011-08-12,3.24
2294,2011-08-13,3.24
2295,2011-08-14,3.24
2296,2011-08-15,3.24
2297,2011-08-16,3.22
2298,2011-08-17,3.2
2299,2011-08-18,3.22
2300,2011-08-19,3.23
2301,2011-08-20,3.23
2302,2011-08-21,3.23
2303,2011-08-22,3.2
2304,2011-08-23,3.25
2305,2011-08-24,3.26
2306,2011-08-25,3.26
2307,2011-08-26,3.26
2308,2011-08-27,3.26
2309,2011-08-28,3.26
2310,2011-08-29,3.26
2311,2011-08-30,3.26
2312,2011-08-31,3.27
2313,2011-09-01,3.26
2314,2011-09-02,3.26
2315,2011-09-03,3.26
2316,2011-09-04,3.26
2317,2011-09-05,3.26
2318,2011-09-06,3.25
2319,2011-09-07,3.23
2320,2011-09-08,3.27
2321,2011-09-09,3.25
2322,2011-09-10,3.25
2323,2011-09-11,3.25
2324,2011-09-12,3.25
2325,2011-09-13,3.25
2326,2011-09-14,3.26
2327,2011-09-15,3.26
2328,2011-09-16,3.25
2329,2011-09-17,3.25
2330,2011-09-18,3.25
2331,2011-09-19,3.24
2332,2011-09-20,3.27
2333,2011-09-21,3.28
2334,2011-09-22,3.25
2335,2011-09-23,3.23
2336,2011-09-24,3.23
2337,2011-09-25,3.23
2338,2011-09-26,3.24
2339,2011-09-27,3.24
2340,2011-09-28,3.26
2341,2011-09-29,3.26
2342,2011-09-30,3.28
2343,2011-10-01,3.28
2344,2011-10-02,3.28
2345,2011-10-03,3.28
2346,2011-10-04,3.25
2347,2011-10-05,3.23
2348,2011-10-06,3.25
2349,2011-10-07,3.25
2350,2011-10-08,3.25
2351,2011-10-09,3.25
2352,2011-10-10,3.25
2353,2011-10-11,3.24
2354,2011-10-12,3.24
2355,2011-10-13,3.24
2356,2011-10-14,3.24
2357,2011-10-15,3.24
2358,2011-10-16,3.24
2359,2011-10-17,3.22
2360,2011-10-18,3.27
2361,2011-10-19,3.26
2362,2011-10-20,3.25
2363,2011-10-21,3.23
2364,2011-10-22,3.23
2365,2011-10-23,3.23
2366,2011-10-24,3.24
2367,2011-10-25,3.24
2368,2011-10-26,3.23
2369,2011-10-27,3.23
2370,2011-10-28,3.23
2371,2011-10-29,3.23
2372,2011-10-30,3.23
2373,2011-10-31,3.26
2374,2011-11-01,3.25
2375,2011-11-02,3.25
2376,2011-11-03,3.25
2377,2011-11-04,3.25
2378,2011-11-05,3.25
2379,2011-11-06,3.25
2380,2011-11-07,3.26
2381,2011-11-08,3.27
2382,2011-11-09,3.28
2383,2011-11-10,3.26
2384,2011-11-11,3.25
2385,2011-11-12,3.25
2386,2011-11-13,3.25
2387,2011-11-14,3.25
2388,2011-11-15,3.26
2389,2011-11-16,3.26
2390,2011-11-17,3.26
2391,2011-11-18,3.26
2392,2011-11-19,3.26
2393,2011-11-20,3.26
2394,2011-11-21,3.26
2395,2011-11-22,3.27
2396,2011-11-23,3.26
2397,2011-11-24,3.26
2398,2011-11-25,3.26
2399,2011-11-26,3.26
2400,2011-11-27,3.26
2401,2011-11-28,3.26
2402,2011-11-29,3.25
2403,2011-11-30,3.27
2404,2011-12-01,3.26
2405,2011-12-02,3.25
2406,2011-12-03,3.25
2407,2011-12-04,3.25
2408,2011-12-05,3.25
2409,2011-12-06,3.27
2410,2011-12-07,3.26
2411,2011-12-08,3.26
2412,2011-12-09,3.25
2413,2011-12-10,3.25
2414,2011-12-11,3.25
2415,2011-12-12,3.26
2416,2011-12-13,3.26
2417,2011-12-14,3.25
2418,2011-12-15,3.26
2419,2011-12-16,3.25
2420,2011-12-17,3.25
2421,2011-12-18,3.25
2422,2011-12-19,3.26
2423,2011-12-20,3.28
2424,2011-12-21,3.3
2425,2011-12-22,3.26
2426,2011-12-23,3.26
2427,2011-12-24,3.26
2428,2011-12-25,3.26
2429,2011-12-26,3.26
2430,2011-12-27,3.26
2431,2011-12-28,3.28
2432,2011-12-29,3.27
2433,2011-12-30,3.29
2434,2011-12-31,3.29
2435,2012-01-01,3.29
2436,2012-01-02,3.25
2437,2012-01-03,3.25
2438,2012-01-04,3.24
2439,2012-01-05,3.25
2440,2012-01-06,3.25
2441,2012-01-07,3.25
2442,2012-01-08,3.25
2443,2012-01-09,3.25
2444,2012-01-10,3.28
2445,2012-01-11,3.28
2446,2012-01-12,3.25
2447,2012-01-13,3.25
2448,2012-01-14,3.25
2449,2012-01-15,3.25
2450,2012-01-16,3.26
2451,2012-01-17,3.26
2452,2012-01-18,3.26
2453,2012-01-19,3.27
2454,2012-01-20,3.27
2455,2012-01-21,3.27
2456,2012-01-22,3.27
2457,2012-01-23,3.27
2458,2012-01-24,3.27
2459,2012-01-25,3.23
2460,2012-01-26,3.26
2461,2012-01-27,3.26
2462,2012-01-28,3.26
2463,2012-01-29,3.26
2464,2012-01-30,3.27
2465,2012-01-31,3.27
2466,2012-02-01,3.26
2467,2012-02-02,3.25
2468,2012-02-03,3.25
2469,2012-02-04,3.25
2470,2012-02-05,3.25
2471,2012-02-06,3.24
2472,2012-02-07,3.28
2473,2012-02-08,3.27
2474,2012-02-09,3.25
2475,2012-02-10,3.25
2476,2012-02-11,3.25
2477,2012-02-12,3.25
2478,2012-02-13,3.25
2479,2012-02-14,3.25
2480,2012-02-15,3.25
2481,2012-02-16,3.25
2482,2012-02-17,3.25
2483,2012-02-18,3.25
2484,2012-02-19,3.25
2485,2012-02-20,3.26
2486,2012-02-21,3.25
2487,2012-02-22,3.25
2488,2012-02-23,3.25
2489,2012-02-24,3.25
2490,2012-02-25,3.25
2491,2012-02-26,3.25
2492,2012-02-27,3.25
2493,2012-02-28,3.25
2494,2012-02-29,3.26
2495,2012-03-01,3.26
2496,2012-03-02,3.25
2497,2012-03-03,3.25
2498,2012-03-04,3.25
2499,2012-03-05,3.24
2500,2012-03-06,3.25
2501,2012-03-07,3.22
2502,2012-03-08,3.26
2503,2012-03-09,3.25
2504,2012-03-10,3.25
2505,2012-03-11,3.25
2506,2012-03-12,3.25
2507,2012-03-13,3.25
2508,2012-03-14,3.25
2509,2012-03-15,3.25
2510,2012-03-16,3.25
2511,2012-03-17,3.25
2512,2012-03-18,3.25
2513,2012-03-19,3.25
2514,2012-03-20,3.25
2515,2012-03-21,3.25
2516,2012-03-22,3.25
2517,2012-03-23,3.25
2518,2012-03-24,3.25
2519,2012-03-25,3.25
2520,2012-03-26,3.25
2521,2012-03-27,3.25
2522,2012-03-28,3.24
2523,2012-03-29,3.23
2524,2012-03-30,3.24
2525,2012-03-31,3.24
2526,2012-04-01,3.24
2527,2012-04-02,3.24
2528,2012-04-03,3.24
2529,2012-04-04,3.22
2530,2012-04-05,3.24
2531,2012-04-06,3.27
2532,2012-04-07,3.27
2533,2012-04-08,3.27
2534,2012-04-09,3.25
2535,2012-04-10,3.23
2536,2012-04-11,3.23
2537,2012-04-12,3.24
2538,2012-04-13,3.24
2539,2012-04-14,3.24
2540,2012-04-15,3.24
2541,2012-04-16,3.24
2542,2012-04-17,3.24
2543,2012-04-18,3.24
2544,2012-04-19,3.24
2545,2012-04-20,3.25
2546,2012-04-21,3.25
2547,2012-04-22,3.25
2548,2012-04-23,3.25
2549,2012-04-24,3.26
2550,2012-04-25,3.26
2551,2012-04-26,3.26
2552,2012-04-27,3.26
2553,2012-04-28,3.26
2554,2012-04-29,3.26
2555,2012-04-30,3.26
2556,2012-05-01,3.26
2557,2012-05-02,3.25
2558,2012-05-03,3.25
2559,2012-05-04,3.24
2560,2012-05-05,3.24
2561,2012-05-06,3.24
2562,2012-05-07,3.24
2563,2012-05-08,3.29
2564,2012-05-09,3.28
2565,2012-05-10,3.26
2566,2012-05-11,3.25
2567,2012-05-12,3.25
2568,2012-05-13,3.25
2569,2012-05-14,3.26
2570,2012-05-15,3.26
2571,2012-05-16,3.26
2572,2012-05-17,3.26
2573,2012-05-18,3.26
2574,2012-05-19,3.26
2575,2012-05-20,3.26
2576,2012-05-21,3.26
2577,2012-05-22,3.26
2578,2012-05-23,3.26
2579,2012-05-24,3.26
2580,2012-05-25,3.26
2581,2012-05-26,3.26
2582,2012-05-27,3.26
2583,2012-05-28,3.26
2584,2012-05-29,3.26
2585,2012-05-30,3.26
2586,2012-05-31,3.27
2587,2012-06-01,3.25
2588,2012-06-02,3.25
2589,2012-06-03,3.25
2590,2012-06-04,3.27
2591,2012-06-05,3.27
2592,2012-06-06,3.27
2593,2012-06-07,3.26
2594,2012-06-08,3.26
2595,2012-06-09,3.26
2596,2012-06-10,3.26
2597,2012-06-11,3.26
2598,2012-06-12,3.26
2599,2012-06-13,3.26
2600,2012-06-14,3.26
2601,2012-06-15,3.26
2602,2012-06-16,3.26
2603,2012-06-17,3.26
2604,2012-06-18,3.26
2605,2012-06-19,3.25
2606,2012-06-20,3.26
2607,2012-06-21,3.26
2608,2012-06-22,3.26
2609,2012-06-23,3.26
2610,2012-06-24,3.26
2611,2012-06-25,3.25
2612,2012-06-26,3.25
2613,2012-06-27,3.24
2614,2012-06-28,3.25
2615,2012-06-29,3.26
2616,2012-06-30,3.26
2617,2012-07-01,3.26
2618,2012-07-02,3.25
2619,2012-07-03,3.25
2620,2012-07-04,3.25
2621,2012-07-05,3.25
2622,2012-07-06,3.25
2623,2012-07-07,3.25
2624,2012-07-08,3.25
2625,2012-07-09,3.25
2626,2012-07-10,3.29
2627,2012-07-11,3.25
2628,2012-07-12,3.0
2629,2012-07-13,3.0
2630,2012-07-14,3.0
2631,2012-07-15,3.0
2632,2012-07-16,3.01
2633,2012-07-17,3.01
2634,2012-07-18,3.0
2635,2012-07-19,3.01
2636,2012-07-20,3.0
2637,2012-07-21,3.0
2638,2012-07-22,3.0
2639,2012-07-23,3.0
2640,2012-07-24,3.0
2641,2012-07-25,3.01
2642,2012-07-26,3.0
2643,2012-07-27,3.0
2644,2012-07-28,3.0
2645,2012-07-29,3.0
2646,2012-07-30,3.0
2647,2012-07-31,3.02
2648,2012-08-01,3.0
2649,2012-08-02,2.99
2650,2012-08-03,3.0
2651,2012-08-04,3.0
2652,2012-08-05,3.0
2653,2012-08-06,2.99
2654,2012-08-07,2.99
2655,2012-08-08,2.99
2656,2012-08-09,3.0
2657,2012-08-10,2.99
2658,2012-08-11,2.99
2659,2012-08-12,2.99
2660,2012-08-13,2.99
2661,2012-08-14,3.0
2662,2012-08-15,3.0
2663,2012-08-16,3.0
2664,2012-08-17,2.99
2665,2012-08-18,2.99
2666,2012-08-19,2.99
2667,2012-08-20,2.99
2668,2012-08-21,3.0
2669,2012-08-22,3.0
2670,2012-08-23,3.0
2671,2012-08-24,3.0
2672,2012-08-25,3.0
2673,2012-08-26,3.0
2674,2012-08-27,2.99
2675,2012-08-28,3.0
2676,2012-08-29,3.0
2677,2012-08-30,3.0
2678,2012-08-31,3.01
2679,2012-09-01,3.01
2680,2012-09-02,3.01
2681,2012-09-03,3.0
2682,2012-09-04,3.01
2683,2012-09-05,3.0
2684,2012-09-06,3.0
2685,2012-09-07,3.01
2686,2012-09-08,3.01
2687,2012-09-09,3.01
2688,2012-09-10,2.99
2689,2012-09-11,2.99
2690,2012-09-12,2.99
2691,2012-09-13,2.99
2692,2012-09-14,2.99
2693,2012-09-15,2.99
2694,2012-09-16,2.99
2695,2012-09-17,2.99
2696,2012-09-18,2.99
2697,2012-09-19,2.99
2698,2012-09-20,3.0
2699,2012-09-21,3.0
2700,2012-09-22,3.0
2701,2012-09-23,3.0
2702,2012-09-24,3.0
2703,2012-09-25,2.99
2704,2012-09-26,2.99
2705,2012-09-27,2.99
2706,2012-09-28,3.01
2707,2012-09-29,3.01
2708,2012-09-30,3.01
2709,2012-10-01,3.01
2710,2012-10-02,2.99
2711,2012-10-03,2.99
2712,2012-10-04,3.01
2713,2012-10-05,3.0
2714,2012-10-06,3.0
2715,2012-10-07,3.0
2716,2012-10-08,2.99
2717,2012-10-09,3.0
2718,2012-10-10,3.03
2719,2012-10-11,2.75
2720,2012-10-12,2.75
2721,2012-10-13,2.75
2722,2012-10-14,2.75
2723,2012-10-15,2.75
2724,2012-10-16,2.75
2725,2012-10-17,2.75
2726,2012-10-18,2.75
2727,2012-10-19,2.75
2728,2012-10-20,2.75
2729,2012-10-21,2.75
2730,2012-10-22,2.74
2731,2012-10-23,2.74
2732,2012-10-24,2.74
2733,2012-10-25,2.75
2734,2012-10-26,2.74
2735,2012-10-27,2.74
2736,2012-10-28,2.74
2737,2012-10-29,2.74
2738,2012-10-30,2.74
2739,2012-10-31,2.75
2740,2012-11-01,2.75
2741,2012-11-02,2.75
2742,2012-11-03,2.75
2743,2012-11-04,2.75
2744,2012-11-05,2.75
2745,2012-11-06,2.76
2746,2012-11-07,2.76
2747,2012-11-08,2.75
2748,2012-11-09,2.75
2749,2012-11-10,2.75
2750,2012-11-11,2.75
2751,2012-11-12,2.76
2752,2012-11-13,2.76
2753,2012-11-14,2.76
2754,2012-11-15,2.76
2755,2012-11-16,2.75
2756,2012-11-17,2.75
2757,2012-11-18,2.75
2758,2012-11-19,2.75
2759,2012-11-20,2.76
2760,2012-11-21,2.76
2761,2012-11-22,2.76
2762,2012-11-23,2.75
2763,2012-11-24,2.75
2764,2012-11-25,2.75
2765,2012-11-26,2.75
2766,2012-11-27,2.75
2767,2012-11-28,2.75
2768,2012-11-29,2.76
2769,2012-11-30,2.77
2770,2012-12-01,2.77
2771,2012-12-02,2.77
2772,2012-12-03,2.75
2773,2012-12-04,2.78
2774,2012-12-05,2.74
2775,2012-12-06,2.75
2776,2012-12-07,2.76
2777,2012-12-08,2.76
2778,2012-12-09,2.76
2779,2012-12-10,2.75
2780,2012-12-11,2.75
2781,2012-12-12,2.75
2782,2012-12-13,2.75
2783,2012-12-14,2.75
2784,2012-12-15,2.75
2785,2012-12-16,2.75
2786,2012-12-17,2.75
2787,2012-12-18,2.75
2788,2012-12-19,2.75
2789,2012-12-20,2.75
2790,2012-12-21,2.75
2791,2012-12-22,2.75
2792,2012-12-23,2.75
2793,2012-12-24,2.76
2794,2012-12-25,2.76
2795,2012-12-26,2.75
2796,2012-12-27,2.75
2797,2012-12-28,2.75
2798,2012-12-29,2.75
2799,2012-12-30,2.75
2800,2012-12-31,2.77
2801,2013-01-01,2.77
2802,2013-01-02,2.77
2803,2013-01-03,2.77
2804,2013-01-04,2.76
2805,2013-01-05,2.76
2806,2013-01-06,2.76
2807,2013-01-07,2.76
2808,2013-01-08,2.76
2809,2013-01-09,2.77
2810,2013-01-10,2.76
2811,2013-01-11,2.76
2812,2013-01-12,2.76
2813,2013-01-13,2.76
2814,2013-01-14,2.75
2815,2013-01-15,2.76
2816,2013-01-16,2.75
2817,2013-01-17,2.75
2818,2013-01-18,2.75
2819,2013-01-19,2.75
2820,2013-01-20,2.75
2821,2013-01-21,2.76
2822,2013-01-22,2.75
2823,2013-01-23,2.75
2824,2013-01-24,2.75
2825,2013-01-25,2.75
2826,2013-01-26,2.75
2827,2013-01-27,2.75
2828,2013-01-28,2.75
2829,2013-01-29,2.75
2830,2013-01-30,2.75
2831,2013-01-31,2.76
2832,2013-02-01,2.75
2833,2013-02-02,2.75
2834,2013-02-03,2.75
2835,2013-02-04,2.75
2836,2013-02-05,2.73
2837,2013-02-06,2.72
2838,2013-02-07,2.74
2839,2013-02-08,2.74
2840,2013-02-09,2.74
2841,2013-02-10,2.74
2842,2013-02-11,2.74
2843,2013-02-12,2.75
2844,2013-02-13,2.75
2845,2013-02-14,2.75
2846,2013-02-15,2.75
2847,2013-02-16,2.75
2848,2013-02-17,2.75
2849,2013-02-18,2.74
2850,2013-02-19,2.75
2851,2013-02-20,2.75
2852,2013-02-21,2.76
2853,2013-02-22,2.75
2854,2013-02-23,2.75
2855,2013-02-24,2.75
2856,2013-02-25,2.76
2857,2013-02-26,2.75
2858,2013-02-27,2.75
2859,2013-02-28,2.76
2860,2013-03-01,2.76
2861,2013-03-02,2.76
2862,2013-03-03,2.76
2863,2013-03-04,2.76
2864,2013-03-05,2.74
2865,2013-03-06,2.74
2866,2013-03-07,2.76
2867,2013-03-08,2.75
2868,2013-03-09,2.75
2869,2013-03-10,2.75
2870,2013-03-11,2.75
2871,2013-03-12,2.75
2872,2013-03-13,2.74
2873,2013-03-14,2.74
2874,2013-03-15,2.74
2875,2013-03-16,2.74
2876,2013-03-17,2.74
2877,2013-03-18,2.74
2878,2013-03-19,2.74
2879,2013-03-20,2.74
2880,2013-03-21,2.74
2881,2013-03-22,2.74
2882,2013-03-23,2.74
2883,2013-03-24,2.74
2884,2013-03-25,2.74
2885,2013-03-26,2.74
2886,2013-03-27,2.74
2887,2013-03-28,2.74
2888,2013-03-29,2.75
2889,2013-03-30,2.75
2890,2013-03-31,2.75
2891,2013-04-01,2.74
2892,2013-04-02,2.74
2893,2013-04-03,2.74
2894,2013-04-04,2.74
2895,2013-04-05,2.74
2896,2013-04-06,2.74
2897,2013-04-07,2.74
2898,2013-04-08,2.74
2899,2013-04-09,2.75
2900,2013-04-10,2.75
2901,2013-04-11,2.74
2902,2013-04-12,2.73
2903,2013-04-13,2.73
2904,2013-04-14,2.73
2905,2013-04-15,2.74
2906,2013-04-16,2.74
2907,2013-04-17,2.74
2908,2013-04-18,2.74
2909,2013-04-19,2.75
2910,2013-04-20,2.75
2911,2013-04-21,2.75
2912,2013-04-22,2.75
2913,2013-04-23,2.75
2914,2013-04-24,2.75
2915,2013-04-25,2.76
2916,2013-04-26,2.76
2917,2013-04-27,2.76
2918,2013-04-28,2.76
2919,2013-04-29,2.76
2920,2013-04-30,2.78
2921,2013-05-01,2.78
2922,2013-05-02,2.76
2923,2013-05-03,2.76
2924,2013-05-04,2.76
2925,2013-05-05,2.76
2926,2013-05-06,2.76
2927,2013-05-07,2.76
2928,2013-05-08,2.77
2929,2013-05-09,2.51
2930,2013-05-10,2.51
2931,2013-05-11,2.51
2932,2013-05-12,2.51
2933,2013-05-13,2.51
2934,2013-05-14,2.51
2935,2013-05-15,2.51
2936,2013-05-16,2.51
2937,2013-05-17,2.51
2938,2013-05-18,2.51
2939,2013-05-19,2.51
2940,2013-05-20,2.5
2941,2013-05-21,2.5
2942,2013-05-22,2.5
2943,2013-05-23,2.5
2944,2013-05-24,2.5
2945,2013-05-25,2.5
2946,2013-05-26,2.5
2947,2013-05-27,2.5
2948,2013-05-28,2.5
2949,2013-05-29,2.49
2950,2013-05-30,2.49
2951,2013-05-31,2.5
2952,2013-06-01,2.5
2953,2013-06-02,2.5
2954,2013-06-03,2.49
2955,2013-06-04,2.52
2956,2013-06-05,2.48
2957,2013-06-06,2.48
2958,2013-06-07,2.5
2959,2013-06-08,2.5
2960,2013-06-09,2.5
2961,2013-06-10,2.49
2962,2013-06-11,2.49
2963,2013-06-12,2.49
2964,2013-06-13,2.49
2965,2013-06-14,2.49
2966,2013-06-15,2.49
2967,2013-06-16,2.49
2968,2013-06-17,2.49
2969,2013-06-18,2.49
2970,2013-06-19,2.49
2971,2013-06-20,2.49
2972,2013-06-21,2.49
2973,2013-06-22,2.49
2974,2013-06-23,2.49
2975,2013-06-24,2.49
2976,2013-06-25,2.49
2977,2013-06-26,2.49
2978,2013-06-27,2.5
2979,2013-06-28,2.5
2980,2013-06-29,2.5
2981,2013-06-30,2.5
2982,2013-07-01,2.49
2983,2013-07-02,2.49
2984,2013-07-03,2.48
2985,2013-07-04,2.45
2986,2013-07-05,2.42
2987,2013-07-06,2.42
2988,2013-07-07,2.42
2989,2013-07-08,2.35
2990,2013-07-09,2.34
2991,2013-07-10,2.36
2992,2013-07-11,2.48
2993,2013-07-12,2.48
2994,2013-07-13,2.48
2995,2013-07-14,2.48
2996,2013-07-15,2.48
2997,2013-07-16,2.48
2998,2013-07-17,2.48
2999,2013-07-18,2.48
3000,2013-07-19,2.49
3001,2013-07-20,2.49
3002,2013-07-21,2.49
3003,2013-07-22,2.49
3004,2013-07-23,2.48
3005,2013-07-24,2.49
3006,2013-07-25,2.5
3007,2013-07-26,2.5
3008,2013-07-27,2.5
3009,2013-07-28,2.5
3010,2013-07-29,2.51
3011,2013-07-30,2.51
3012,2013-07-31,2.53
3013,2013-08-01,2.52
3014,2013-08-02,2.49
3015,2013-08-03,2.49
3016,2013-08-04,2.49
3017,2013-08-05,2.49
3018,2013-08-06,2.5
3019,2013-08-07,2.48
3020,2013-08-08,2.49
3021,2013-08-09,2.49
3022,2013-08-10,2.49
3023,2013-08-11,2.49
3024,2013-08-12,2.5
3025,2013-08-13,2.5
3026,2013-08-14,2.5
3027,2013-08-15,2.5
3028,2013-08-16,2.5
3029,2013-08-17,2.5
3030,2013-08-18,2.5
3031,2013-08-19,2.5
3032,2013-08-20,2.5
3033,2013-08-21,2.5
3034,2013-08-22,2.5
3035,2013-08-23,2.5
3036,2013-08-24,2.5
3037,2013-08-25,2.5
3038,2013-08-26,2.5
3039,2013-08-27,2.5
3040,2013-08-28,2.5
3041,2013-08-29,2.5
3042,2013-08-30,2.51
3043,2013-08-31,2.51
3044,2013-09-01,2.51
3045,2013-09-02,2.51
3046,2013-09-03,2.51
3047,2013-09-04,2.5
3048,2013-09-05,2.5
3049,2013-09-06,2.5
3050,2013-09-07,2.5
3051,2013-09-08,2.5
3052,2013-09-09,2.5
3053,2013-09-10,2.51
3054,2013-09-11,2.49
3055,2013-09-12,2.5
3056,2013-09-13,2.5
3057,2013-09-14,2.5
3058,2013-09-15,2.5
3059,2013-09-16,2.5
3060,2013-09-17,2.5
3061,2013-09-18,2.5
3062,2013-09-19,2.5
3063,2013-09-20,2.5
3064,2013-09-21,2.5
3065,2013-09-22,2.5
3066,2013-09-23,2.5
3067,2013-09-24,2.5
