,DATE,RATE
2069,2005-01-03,3.25
2070,2005-01-04,3.25
2071,2005-01-05,3.25
2072,2005-01-06,3.25
2073,2005-01-07,3.25
2074,2005-01-08,3.25
2075,2005-01-09,3.25
2076,2005-01-10,3.25
2077,2005-01-11,3.25
2078,2005-01-12,3.25
2079,2005-01-13,3.25
2080,2005-01-14,3.25
2081,2005-01-15,3.25
2082,2005-01-16,3.25
2083,2005-01-17,3.25
2084,2005-01-18,3.25
2085,2005-01-19,3.25
2086,2005-01-20,3.25
2087,2005-01-21,3.25
2088,2005-01-22,3.25
2089,2005-01-23,3.25
2090,2005-01-24,3.25
2091,2005-01-25,3.25
2092,2005-01-26,3.25
2093,2005-01-27,3.25
2094,2005-01-28,3.25
2095,2005-01-29,3.25
2096,2005-01-30,3.25
2097,2005-01-31,3.25
2098,2005-02-01,3.25
2099,2005-02-02,3.25
2100,2005-02-03,3.25
2101,2005-02-04,3.25
2102,2005-02-05,3.25
2103,2005-02-06,3.25
2104,2005-02-07,3.25
2105,2005-02-08,3.25
2106,2005-02-09,3.25
2107,2005-02-10,3.25
2108,2005-02-11,3.25
2109,2005-02-12,3.25
2110,2005-02-13,3.25
2111,2005-02-14,3.25
2112,2005-02-15,3.25
2113,2005-02-16,3.25
2114,2005-02-17,3.25
2115,2005-02-18,3.25
2116,2005-02-19,3.25
2117,2005-02-20,3.25
2118,2005-02-21,3.25
2119,2005-02-22,3.25
2120,2005-02-23,3.25
2121,2005-02-24,3.25
2122,2005-02-25,3.25
2123,2005-02-26,3.25
2124,2005-02-27,3.25
2125,2005-02-28,3.25
2126,2005-03-01,3.25
2127,2005-03-02,3.25
2128,2005-03-03,3.25
2129,2005-03-04,3.25
2130,2005-03-05,3.25
2131,2005-03-06,3.25
2132,2005-03-07,3.25
2133,2005-03-08,3.25
2134,2005-03-09,3.25
2135,2005-03-10,3.25
2136,2005-03-11,3.25
2137,2005-03-12,3.25
2138,2005-03-13,3.25
2139,2005-03-14,3.25
2140,2005-03-15,3.25
2141,2005-03-16,3.25
2142,2005-03-17,3.25
2143,2005-03-18,3.25
2144,2005-03-19,3.25
2145,2005-03-20,3.25
2146,2005-03-21,3.25
2147,2005-03-22,3.25
2148,2005-03-23,3.25
2149,2005-03-24,3.25
2150,2005-03-25,3.25
2151,2005-03-26,3.25
2152,2005-03-27,3.25
2153,2005-03-28,3.25
2154,2005-03-29,3.25
2155,2005-03-30,3.25
2156,2005-03-31,3.25
2157,2005-04-01,3.25
2158,2005-04-02,3.25
2159,2005-04-03,3.25
2160,2005-04-04,3.25
2161,2005-04-05,3.25
2162,2005-04-06,3.25
2163,2005-04-07,3.25
2164,2005-04-08,3.25
2165,2005-04-09,3.25
2166,2005-04-10,3.25
2167,2005-04-11,3.25
2168,2005-04-12,3.25
2169,2005-04-13,3.25
2170,2005-04-14,3.25
2171,2005-04-15,3.25
2172,2005-04-16,3.25
2173,2005-04-17,3.25
2174,2005-04-18,3.25
2175,2005-04-19,3.25
2176,2005-04-20,3.25
2177,2005-04-21,3.25
2178,2005-04-22,3.25
2179,2005-04-23,3.25
2180,2005-04-24,3.25
2181,2005-04-25,3.25
2182,2005-04-26,3.25
2183,2005-04-27,3.25
2184,2005-04-28,3.25
2185,2005-04-29,3.25
2186,2005-04-30,3.25
2187,2005-05-01,3.25
2188,2005-05-02,3.25
2189,2005-05-03,3.25
2190,2005-05-04,3.25
2191,2005-05-05,3.25
2192,2005-05-06,3.25
2193,2005-05-07,3.25
2194,2005-05-08,3.25
2195,2005-05-09,3.25
2196,2005-05-10,3.25
2197,2005-05-11,3.25
2198,2005-05-12,3.25
2199,2005-05-13,3.25
2200,2005-05-14,3.25
2201,2005-05-15,3.25
2202,2005-05-16,3.25
2203,2005-05-17,3.25
2204,2005-05-18,3.25
2205,2005-05-19,3.25
2206,2005-05-20,3.25
2207,2005-05-21,3.25
2208,2005-05-22,3.25
2209,2005-05-23,3.25
2210,2005-05-24,3.25
2211,2005-05-25,3.25
2212,2005-05-26,3.25
2213,2005-05-27,3.25
2214,2005-05-28,3.25
2215,2005-05-29,3.25
2216,2005-05-30,3.25
2217,2005-05-31,3.25
2218,2005-06-01,3.25
2219,2005-06-02,3.25
2220,2005-06-03,3.25
2221,2005-06-04,3.25
2222,2005-06-05,3.25
2223,2005-06-06,3.25
2224,2005-06-07,3.25
2225,2005-06-08,3.25
2226,2005-06-09,3.25
2227,2005-06-10,3.25
2228,2005-06-11,3.25
2229,2005-06-12,3.25
2230,2005-06-13,3.25
2231,2005-06-14,3.25
2232,2005-06-15,3.25
2233,2005-06-16,3.25
2234,2005-06-17,3.25
2235,2005-06-18,3.25
2236,2005-06-19,3.25
2237,2005-06-20,3.25
2238,2005-06-21,3.25
2239,2005-06-22,3.25
2240,2005-06-23,3.25
2241,2005-06-24,3.25
2242,2005-06-25,3.25
2243,2005-06-26,3.25
2244,2005-06-27,3.25
2245,2005-06-28,3.25
2246,2005-06-29,3.25
2247,2005-06-30,3.25
2248,2005-07-01,3.25
2249,2005-07-02,3.25
2250,2005-07-03,3.25
2251,2005-07-04,3.25
2252,2005-07-05,3.25
2253,2005-07-06,3.25
2254,2005-07-07,3.25
2255,2005-07-08,3.25
2256,2005-07-09,3.25
2257,2005-07-10,3.25
2258,2005-07-11,3.25
2259,2005-07-12,3.25
2260,2005-07-13,3.25
2261,2005-07-14,3.25
2262,2005-07-15,3.25
2263,2005-07-16,3.25
2264,2005-07-17,3.25
2265,2005-07-18,3.25
2266,2005-07-19,3.25
2267,2005-07-20,3.25
2268,2005-07-21,3.25
2269,2005-07-22,3.25
2270,2005-07-23,3.25
2271,2005-07-24,3.25
2272,2005-07-25,3.25
2273,2005-07-26,3.25
2274,2005-07-27,3.25
2275,2005-07-28,3.25
2276,2005-07-29,3.25
2277,2005-07-30,3.25
2278,2005-07-31,3.25
2279,2005-08-01,3.25
2280,2005-08-02,3.25
2281,2005-08-03,3.25
2282,2005-08-04,3.25
2283,2005-08-05,3.25
2284,2005-08-06,3.25
2285,2005-08-07,3.25
2286,2005-08-08,3.25
2287,2005-08-09,3.25
2288,2005-08-10,3.25
2289,2005-08-11,3.25
2290,2005-08-12,3.25
2291,2005-08-13,3.25
2292,2005-08-14,3.25
2293,2005-08-15,3.25
2294,2005-08-16,3.25
2295,2005-08-17,3.25
2296,2005-08-18,3.25
2297,2005-08-19,3.25
2298,2005-08-20,3.25
2299,2005-08-21,3.25
2300,2005-08-22,3.25
2301,2005-08-23,3.25
2302,2005-08-24,3.25
2303,2005-08-25,3.25
2304,2005-08-26,3.25
2305,2005-08-27,3.25
2306,2005-08-28,3.25
2307,2005-08-29,3.25
2308,2005-08-30,3.25
2309,2005-08-31,3.25
2310,2005-09-01,3.25
2311,2005-09-02,3.25
2312,2005-09-03,3.25
2313,2005-09-04,3.25
2314,2005-09-05,3.25
2315,2005-09-06,3.25
2316,2005-09-07,3.25
2317,2005-09-08,3.25
2318,2005-09-09,3.25
2319,2005-09-10,3.25
2320,2005-09-11,3.25
2321,2005-09-12,3.25
2322,2005-09-13,3.25
2323,2005-09-14,3.25
2324,2005-09-15,3.25
2325,2005-09-16,3.25
2326,2005-09-17,3.25
2327,2005-09-18,3.25
2328,2005-09-19,3.25
2329,2005-09-20,3.25
2330,2005-09-21,3.25
2331,2005-09-22,3.25
2332,2005-09-23,3.25
2333,2005-09-24,3.25
2334,2005-09-25,3.25
2335,2005-09-26,3.25
2336,2005-09-27,3.25
2337,2005-09-28,3.25
2338,2005-09-29,3.25
2339,2005-09-30,3.25
2340,2005-10-01,3.25
2341,2005-10-02,3.25
2342,2005-10-03,3.25
2343,2005-10-04,3.25
2344,2005-10-05,3.25
2345,2005-10-06,3.25
2346,2005-10-07,3.25
2347,2005-10-08,3.25
2348,2005-10-09,3.25
2349,2005-10-10,3.25
2350,2005-10-11,3.5
2351,2005-10-12,3.5
2352,2005-10-13,3.5
2353,2005-10-14,3.5
2354,2005-10-15,3.5
2355,2005-10-16,3.5
2356,2005-10-17,3.5
2357,2005-10-18,3.5
2358,2005-10-19,3.5
2359,2005-10-20,3.5
2360,2005-10-21,3.5
2361,2005-10-22,3.5
2362,2005-10-23,3.5
2363,2005-10-24,3.5
2364,2005-10-25,3.5
2365,2005-10-26,3.5
2366,2005-10-27,3.5
2367,2005-10-28,3.5
2368,2005-10-29,3.5
2369,2005-10-30,3.5
2370,2005-10-31,3.5
2371,2005-11-01,3.5
2372,2005-11-02,3.5
2373,2005-11-03,3.5
2374,2005-11-04,3.5
2375,2005-11-05,3.5
2376,2005-11-06,3.5
2377,2005-11-07,3.5
2378,2005-11-08,3.5
2379,2005-11-09,3.5
2380,2005-11-10,3.5
2381,2005-11-11,3.5
2382,2005-11-12,3.5
2383,2005-11-13,3.5
2384,2005-11-14,3.5
2385,2005-11-15,3.5
2386,2005-11-16,3.5
2387,2005-11-17,3.5
2388,2005-11-18,3.5
2389,2005-11-19,3.5
2390,2005-11-20,3.5
2391,2005-11-21,3.5
2392,2005-11-22,3.5
2393,2005-11-23,3.5
2394,2005-11-24,3.5
2395,2005-11-25,3.5
2396,2005-11-26,3.5
2397,2005-11-27,3.5
2398,2005-11-28,3.5
2399,2005-11-29,3.5
2400,2005-11-30,3.5
2401,2005-12-01,3.5
2402,2005-12-02,3.5
2403,2005-12-03,3.5
2404,2005-12-04,3.5
2405,2005-12-05,3.5
2406,2005-12-06,3.5
2407,2005-12-07,3.5
2408,2005-12-08,3.75
2409,2005-12-09,3.75
2410,2005-12-10,3.75
2411,2005-12-11,3.75
2412,2005-12-12,3.75
2413,2005-12-13,3.75
2414,2005-12-14,3.75
2415,2005-12-15,3.75
2416,2005-12-16,3.75
2417,2005-12-17,3.75
2418,2005-12-18,3.75
2419,2005-12-19,3.75
2420,2005-12-20,3.75
2421,2005-12-21,3.75
2422,2005-12-22,3.75
2423,2005-12-23,3.75
2424,2005-12-24,3.75
2425,2005-12-25,3.75
2426,2005-12-26,3.75
2427,2005-12-27,3.75
2428,2005-12-28,3.75
2429,2005-12-29,3.75
2430,2005-12-30,3.75
2431,2005-12-31,3.75
2432,2006-01-01,3.75
2433,2006-01-02,3.75
2434,2006-01-03,3.75
2435,2006-01-04,3.75
2436,2006-01-05,3.75
2437,2006-01-06,3.75
2438,2006-01-07,3.75
2439,2006-01-08,3.75
2440,2006-01-09,3.75
2441,2006-01-10,3.75
2442,2006-01-11,3.75
2443,2006-01-12,3.75
2444,2006-01-13,3.75
2445,2006-01-14,3.75
2446,2006-01-15,3.75
2447,2006-01-16,3.75
2448,2006-01-17,3.75
2449,2006-01-18,3.75
2450,2006-01-19,3.75
2451,2006-01-20,3.75
2452,2006-01-21,3.75
2453,2006-01-22,3.75
2454,2006-01-23,3.75
2455,2006-01-24,3.75
2456,2006-01-25,3.75
2457,2006-01-26,3.75
2458,2006-01-27,3.75
2459,2006-01-28,3.75
2460,2006-01-29,3.75
2461,2006-01-30,3.75
2462,2006-01-31,3.75
2463,2006-02-01,3.75
2464,2006-02-02,3.75
2465,2006-02-03,3.75
2466,2006-02-04,3.75
2467,2006-02-05,3.75
2468,2006-02-06,3.75
2469,2006-02-07,3.75
2470,2006-02-08,3.75
2471,2006-02-09,4.0
2472,2006-02-10,4.0
2473,2006-02-11,4.0
2474,2006-02-12,4.0
2475,2006-02-13,4.0
2476,2006-02-14,4.0
2477,2006-02-15,4.0
2478,2006-02-16,4.0
2479,2006-02-17,4.0
2480,2006-02-18,4.0
2481,2006-02-19,4.0
2482,2006-02-20,4.0
2483,2006-02-21,4.0
2484,2006-02-22,4.0
2485,2006-02-23,4.0
2486,2006-02-24,4.0
2487,2006-02-25,4.0
2488,2006-02-26,4.0
2489,2006-02-27,4.0
2490,2006-02-28,4.0
2491,2006-03-01,4.0
2492,2006-03-02,4.0
2493,2006-03-03,4.0
2494,2006-03-04,4.0
2495,2006-03-05,4.0
2496,2006-03-06,4.0
2497,2006-03-07,4.0
2498,2006-03-08,4.0
2499,2006-03-09,4.0
2500,2006-03-10,4.0
2501,2006-03-11,4.0
2502,2006-03-12,4.0
2503,2006-03-13,4.0
2504,2006-03-14,4.0
2505,2006-03-15,4.0
2506,2006-03-16,4.0
2507,2006-03-17,4.0
2508,2006-03-18,4.0
2509,2006-03-19,4.0
2510,2006-03-20,4.0
2511,2006-03-21,4.0
2512,2006-03-22,4.0
2513,2006-03-23,4.0
2514,2006-03-24,4.0
2515,2006-03-25,4.0
2516,2006-03-26,4.0
2517,2006-03-27,4.0
2518,2006-03-28,4.0
2519,2006-03-29,4.0
2520,2006-03-30,4.0
2521,2006-03-31,4.0
2522,2006-04-01,4.0
2523,2006-04-02,4.0
2524,2006-04-03,4.0
2525,2006-04-04,4.0
2526,2006-04-05,4.0
2527,2006-04-06,4.0
2528,2006-04-07,4.0
2529,2006-04-08,4.0
2530,2006-04-09,4.0
2531,2006-04-10,4.0
2532,2006-04-11,4.0
2533,2006-04-12,4.0
2534,2006-04-13,4.0
2535,2006-04-14,4.0
2536,2006-04-15,4.0
2537,2006-04-16,4.0
2538,2006-04-17,4.0
2539,2006-04-18,4.0
2540,2006-04-19,4.0
2541,2006-04-20,4.0
2542,2006-04-21,4.0
2543,2006-04-22,4.0
2544,2006-04-23,4.0
2545,2006-04-24,4.0
2546,2006-04-25,4.0
2547,2006-04-26,4.0
2548,2006-04-27,4.0
2549,2006-04-28,4.0
2550,2006-04-29,4.0
2551,2006-04-30,4.0
2552,2006-05-01,4.0
2553,2006-05-02,4.0
2554,2006-05-03,4.0
2555,2006-05-04,4.0
2556,2006-05-05,4.0
2557,2006-05-06,4.0
2558,2006-05-07,4.0
2559,2006-05-08,4.0
2560,2006-05-09,4.0
2561,2006-05-10,4.0
2562,2006-05-11,4.0
2563,2006-05-12,4.0
2564,2006-05-13,4.0
2565,2006-05-14,4.0
2566,2006-05-15,4.0
2567,2006-05-16,4.0
2568,2006-05-17,4.0
2569,2006-05-18,4.0
2570,2006-05-19,4.0
2571,2006-05-20,4.0
2572,2006-05-21,4.0
2573,2006-05-22,4.0
2574,2006-05-23,4.0
2575,2006-05-24,4.0
2576,2006-05-25,4.0
2577,2006-05-26,4.0
2578,2006-05-27,4.0
2579,2006-05-28,4.0
2580,2006-05-29,4.0
2581,2006-05-30,4.0
2582,2006-05-31,4.0
2583,2006-06-01,4.0
2584,2006-06-02,4.0
2585,2006-06-03,4.0
2586,2006-06-04,4.0
2587,2006-06-05,4.0
2588,2006-06-06,4.0
2589,2006-06-07,4.0
2590,2006-06-08,4.25
2591,2006-06-09,4.25
2592,2006-06-10,4.25
2593,2006-06-11,4.25
2594,2006-06-12,4.25
2595,2006-06-13,4.25
2596,2006-06-14,4.25
2597,2006-06-15,4.25
2598,2006-06-16,4.25
2599,2006-06-17,4.25
2600,2006-06-18,4.25
2601,2006-06-19,4.25
2602,2006-06-20,4.25
2603,2006-06-21,4.25
2604,2006-06-22,4.25
2605,2006-06-23,4.25
2606,2006-06-24,4.25
2607,2006-06-25,4.25
2608,2006-06-26,4.25
2609,2006-06-27,4.25
2610,2006-06-28,4.25
2611,2006-06-29,4.25
2612,2006-06-30,4.25
2613,2006-07-01,4.25
2614,2006-07-02,4.25
2615,2006-07-03,4.25
2616,2006-07-04,4.25
2617,2006-07-05,4.25
2618,2006-07-06,4.25
2619,2006-07-07,4.25
2620,2006-07-08,4.25
2621,2006-07-09,4.25
2622,2006-07-10,4.25
2623,2006-07-11,4.25
2624,2006-07-12,4.25
2625,2006-07-13,4.25
2626,2006-07-14,4.25
2627,2006-07-15,4.25
2628,2006-07-16,4.25
2629,2006-07-17,4.25
2630,2006-07-18,4.25
2631,2006-07-19,4.25
2632,2006-07-20,4.25
2633,2006-07-21,4.25
2634,2006-07-22,4.25
2635,2006-07-23,4.25
2636,2006-07-24,4.25
2637,2006-07-25,4.25
2638,2006-07-26,4.25
2639,2006-07-27,4.25
2640,2006-07-28,4.25
2641,2006-07-29,4.25
2642,2006-07-30,4.25
2643,2006-07-31,4.25
2644,2006-08-01,4.25
2645,2006-08-02,4.25
2646,2006-08-03,4.25
2647,2006-08-04,4.25
2648,2006-08-05,4.25
2649,2006-08-06,4.25
2650,2006-08-07,4.25
2651,2006-08-08,4.25
2652,2006-08-09,4.25
2653,2006-08-10,4.5
2654,2006-08-11,4.5
2655,2006-08-12,4.5
2656,2006-08-13,4.5
2657,2006-08-14,4.5
2658,2006-08-15,4.5
2659,2006-08-16,4.5
2660,2006-08-17,4.5
2661,2006-08-18,4.5
2662,2006-08-19,4.5
2663,2006-08-20,4.5
2664,2006-08-21,4.5
2665,2006-08-22,4.5
2666,2006-08-23,4.5
2667,2006-08-24,4.5
2668,2006-08-25,4.5
2669,2006-08-26,4.5
2670,2006-08-27,4.5
2671,2006-08-28,4.5
2672,2006-08-29,4.5
2673,2006-08-30,4.5
2674,2006-08-31,4.5
2675,2006-09-01,4.5
2676,2006-09-02,4.5
2677,2006-09-03,4.5
2678,2006-09-04,4.5
2679,2006-09-05,4.5
2680,2006-09-06,4.5
2681,2006-09-07,4.5
2682,2006-09-08,4.5
2683,2006-09-09,4.5
2684,2006-09-10,4.5
2685,2006-09-11,4.5
2686,2006-09-12,4.5
2687,2006-09-13,4.5
2688,2006-09-14,4.5
2689,2006-09-15,4.5
2690,2006-09-16,4.5
2691,2006-09-17,4.5
2692,2006-09-18,4.5
2693,2006-09-19,4.5
2694,2006-09-20,4.5
2695,2006-09-21,4.5
2696,2006-09-22,4.5
2697,2006-09-23,4.5
2698,2006-09-24,4.5
2699,2006-09-25,4.5
2700,2006-09-26,4.5
2701,2006-09-27,4.5
2702,2006-09-28,4.5
2703,2006-09-29,4.5
2704,2006-09-30,4.5
2705,2006-10-01,4.5
2706,2006-10-02,4.5
2707,2006-10-03,4.5
2708,2006-10-04,4.5
2709,2006-10-05,4.5
2710,2006-10-06,4.5
2711,2006-10-07,4.5
2712,2006-10-08,4.5
2713,2006-10-09,4.5
2714,2006-10-10,4.5
2715,2006-10-11,4.5
2716,2006-10-12,4.5
2717,2006-10-13,4.5
2718,2006-10-14,4.5
2719,2006-10-15,4.5
2720,2006-10-16,4.5
2721,2006-10-17,4.5
2722,2006-10-18,4.5
2723,2006-10-19,4.5
2724,2006-10-20,4.5
2725,2006-10-21,4.5
2726,2006-10-22,4.5
2727,2006-10-23,4.5
2728,2006-10-24,4.5
2729,2006-10-25,4.5
2730,2006-10-26,4.5
2731,2006-10-27,4.5
2732,2006-10-28,4.5
2733,2006-10-29,4.5
2734,2006-10-30,4.5
2735,2006-10-31,4.5
2736,2006-11-01,4.5
2737,2006-11-02,4.5
2738,2006-11-03,4.5
2739,2006-11-04,4.5
2740,2006-11-05,4.5
2741,2006-11-06,4.5
2742,2006-11-07,4.5
2743,2006-11-08,4.5
2744,2006-11-09,4.5
2745,2006-11-10,4.5
2746,2006-11-11,4.5
2747,2006-11-12,4.5
2748,2006-11-13,4.5
2749,2006-11-14,4.5
2750,2006-11-15,4.5
2751,2006-11-16,4.5
2752,2006-11-17,4.5
2753,2006-11-18,4.5
2754,2006-11-19,4.5
2755,2006-11-20,4.5
2756,2006-11-21,4.5
2757,2006-11-22,4.5
2758,2006-11-23,4.5
2759,2006-11-24,4.5
2760,2006-11-25,4.5
2761,2006-11-26,4.5
2762,2006-11-27,4.5
2763,2006-11-28,4.5
2764,2006-11-29,4.5
2765,2006-11-30,4.5
2766,2006-12-01,4.5
2767,2006-12-02,4.5
2768,2006-12-03,4.5
2769,2006-12-04,4.5
2770,2006-12-05,4.5
2771,2006-12-06,4.5
2772,2006-12-07,4.5
2773,2006-12-08,4.5
2774,2006-12-09,4.5
2775,2006-12-10,4.5
2776,2006-12-11,4.5
2777,2006-12-12,4.5
2778,2006-12-13,4.5
2779,2006-12-14,4.5
2780,2006-12-15,4.5
2781,2006-12-16,4.5
2782,2006-12-17,4.5
2783,2006-12-18,4.5
2784,2006-12-19,4.5
2785,2006-12-20,4.5
2786,2006-12-21,4.5
2787,2006-12-22,4.5
2788,2006-12-23,4.5
2789,2006-12-24,4.5
2790,2006-12-25,4.5
2791,2006-12-26,4.5
2792,2006-12-27,4.5
2793,2006-12-28,4.5
2794,2006-12-29,4.5
2795,2006-12-30,4.5
2796,2006-12-31,4.5
2797,2007-01-01,4.5
2798,2007-01-02,4.5
2799,2007-01-03,4.5
2800,2007-01-04,4.5
2801,2007-01-05,4.5
2802,2007-01-06,4.5
2803,2007-01-07,4.5
2804,2007-01-08,4.5
2805,2007-01-09,4.5
2806,2007-01-10,4.5
2807,2007-01-11,4.5
2808,2007-01-12,4.5
2809,2007-01-13,4.5
2810,2007-01-14,4.5
2811,2007-01-15,4.5
2812,2007-01-16,4.5
2813,2007-01-17,4.5
2814,2007-01-18,4.5
2815,2007-01-19,4.5
2816,2007-01-20,4.5
2817,2007-01-21,4.5
2818,2007-01-22,4.5
2819,2007-01-23,4.5
2820,2007-01-24,4.5
2821,2007-01-25,4.5
2822,2007-01-26,4.5
2823,2007-01-27,4.5
2824,2007-01-28,4.5
2825,2007-01-29,4.5
2826,2007-01-30,4.5
2827,2007-01-31,4.5
2828,2007-02-01,4.5
2829,2007-02-02,4.5
2830,2007-02-03,4.5
2831,2007-02-04,4.5
2832,2007-02-05,4.5
2833,2007-02-06,4.5
2834,2007-02-07,4.5
2835,2007-02-08,4.5
2836,2007-02-09,4.5
2837,2007-02-10,4.5
2838,2007-02-11,4.5
2839,2007-02-12,4.5
2840,2007-02-13,4.5
2841,2007-02-14,4.5
2842,2007-02-15,4.5
2843,2007-02-16,4.5
2844,2007-02-17,4.5
2845,2007-02-18,4.5
2846,2007-02-19,4.5
2847,2007-02-20,4.5
2848,2007-02-21,4.5
2849,2007-02-22,4.5
2850,2007-02-23,4.5
2851,2007-02-24,4.5
2852,2007-02-25,4.5
2853,2007-02-26,4.5
2854,2007-02-27,4.5
2855,2007-02-28,4.5
2856,2007-03-01,4.5
2857,2007-03-02,4.5
2858,2007-03-03,4.5
2859,2007-03-04,4.5
2860,2007-03-05,4.5
2861,2007-03-06,4.5
2862,2007-03-07,4.5
2863,2007-03-08,4.5
2864,2007-03-09,4.5
2865,2007-03-10,4.5
2866,2007-03-11,4.5
2867,2007-03-12,4.5
2868,2007-03-13,4.5
2869,2007-03-14,4.5
2870,2007-03-15,4.5
2871,2007-03-16,4.5
2872,2007-03-17,4.5
2873,2007-03-18,4.5
2874,2007-03-19,4.5
2875,2007-03-20,4.5
2876,2007-03-21,4.5
2877,2007-03-22,4.5
2878,2007-03-23,4.5
2879,2007-03-24,4.5
2880,2007-03-25,4.5
2881,2007-03-26,4.5
2882,2007-03-27,4.5
2883,2007-03-28,4.5
2884,2007-03-29,4.5
2885,2007-03-30,4.5
2886,2007-03-31,4.5
2887,2007-04-01,4.5
2888,2007-04-02,4.5
2889,2007-04-03,4.5
2890,2007-04-04,4.5
2891,2007-04-05,4.5
2892,2007-04-06,4.5
2893,2007-04-07,4.5
2894,2007-04-08,4.5
2895,2007-04-09,4.5
2896,2007-04-10,4.5
2897,2007-04-11,4.5
2898,2007-04-12,4.5
2899,2007-04-13,4.5
2900,2007-04-14,4.5
2901,2007-04-15,4.5
2902,2007-04-16,4.5
2903,2007-04-17,4.5
2904,2007-04-18,4.5
2905,2007-04-19,4.5
2906,2007-04-20,4.5
2907,2007-04-21,4.5
2908,2007-04-22,4.5
2909,2007-04-23,4.5
2910,2007-04-24,4.5
2911,2007-04-25,4.5
2912,2007-04-26,4.5
2913,2007-04-27,4.5
2914,2007-04-28,4.5
2915,2007-04-29,4.5
2916,2007-04-30,4.5
2917,2007-05-01,4.5
2918,2007-05-02,4.5
2919,2007-05-03,4.5
2920,2007-05-04,4.5
2921,2007-05-05,4.5
2922,2007-05-06,4.5
2923,2007-05-07,4.5
2924,2007-05-08,4.5
2925,2007-05-09,4.5
2926,2007-05-10,4.5
2927,2007-05-11,4.5
2928,2007-05-12,4.5
2929,2007-05-13,4.5
2930,2007-05-14,4.5
2931,2007-05-15,4.5
2932,2007-05-16,4.5
2933,2007-05-17,4.5
2934,2007-05-18,4.5
2935,2007-05-19,4.5
2936,2007-05-20,4.5
2937,2007-05-21,4.5
2938,2007-05-22,4.5
2939,2007-05-23,4.5
2940,2007-05-24,4.5
2941,2007-05-25,4.5
2942,2007-05-26,4.5
2943,2007-05-27,4.5
2944,2007-05-28,4.5
2945,2007-05-29,4.5
2946,2007-05-30,4.5
2947,2007-05-31,4.5
2948,2007-06-01,4.5
2949,2007-06-02,4.5
2950,2007-06-03,4.5
2951,2007-06-04,4.5
2952,2007-06-05,4.5
2953,2007-06-06,4.5
2954,2007-06-07,4.5
2955,2007-06-08,4.5
2956,2007-06-09,4.5
2957,2007-06-10,4.5
2958,2007-06-11,4.5
2959,2007-06-12,4.5
2960,2007-06-13,4.5
2961,2007-06-14,4.5
2962,2007-06-15,4.5
2963,2007-06-16,4.5
2964,2007-06-17,4.5
2965,2007-06-18,4.5
2966,2007-06-19,4.5
2967,2007-06-20,4.5
2968,2007-06-21,4.5
2969,2007-06-22,4.5
2970,2007-06-23,4.5
2971,2007-06-24,4.5
2972,2007-06-25,4.5
2973,2007-06-26,4.5
2974,2007-06-27,4.5
2975,2007-06-28,4.5
2976,2007-06-29,4.5
2977,2007-06-30,4.5
2978,2007-07-01,4.5
2979,2007-07-02,4.5
2980,2007-07-03,4.5
2981,2007-07-04,4.5
2982,2007-07-05,4.5
2983,2007-07-06,4.5
2984,2007-07-07,4.5
2985,2007-07-08,4.5
2986,2007-07-09,4.5
2987,2007-07-10,4.5
2988,2007-07-11,4.5
2989,2007-07-12,4.75
2990,2007-07-13,4.75
2991,2007-07-14,4.75
2992,2007-07-15,4.75
2993,2007-07-16,4.75
2994,2007-07-17,4.75
2995,2007-07-18,4.75
2996,2007-07-19,4.75
2997,2007-07-20,4.75
2998,2007-07-21,4.75
2999,2007-07-22,4.75
3000,2007-07-23,4.75
3001,2007-07-24,4.75
3002,2007-07-25,4.75
3003,2007-07-26,4.75
3004,2007-07-27,4.75
3005,2007-07-28,4.75
3006,2007-07-29,4.75
3007,2007-07-30,4.75
3008,2007-07-31,4.75
3009,2007-08-01,4.75
3010,2007-08-02,4.75
3011,2007-08-03,4.75
3012,2007-08-04,4.75
3013,2007-08-05,4.75
3014,2007-08-06,4.75
3015,2007-08-07,4.75
3016,2007-08-08,4.75
3017,2007-08-09,5.0
3018,2007-08-10,5.0
3019,2007-08-11,5.0
3020,2007-08-12,5.0
3021,2007-08-13,5.0
3022,2007-08-14,5.0
3023,2007-08-15,5.0
3024,2007-08-16,5.0
3025,2007-08-17,5.0
3026,2007-08-18,5.0
3027,2007-08-19,5.0
3028,2007-08-20,5.0
3029,2007-08-21,5.0
3030,2007-08-22,5.0
3031,2007-08-23,5.0
3032,2007-08-24,5.0
3033,2007-08-25,5.0
3034,2007-08-26,5.0
3035,2007-08-27,5.0
3036,2007-08-28,5.0
3037,2007-08-29,5.0
3038,2007-08-30,5.0
3039,2007-08-31,5.0
3040,2007-09-01,5.0
3041,2007-09-02,5.0
3042,2007-09-03,5.0
3043,2007-09-04,5.0
3044,2007-09-05,5.0
3045,2007-09-06,5.0
3046,2007-09-07,5.0
3047,2007-09-08,5.0
3048,2007-09-09,5.0
3049,2007-09-10,5.0
3050,2007-09-11,5.0
3051,2007-09-12,5.0
3052,2007-09-13,5.0
3053,2007-09-14,5.0
3054,2007-09-15,5.0
3055,2007-09-16,5.0
3056,2007-09-17,5.0
3057,2007-09-18,5.0
3058,2007-09-19,5.0
3059,2007-09-20,5.0
3060,2007-09-21,5.0
3061,2007-09-22,5.0
3062,2007-09-23,5.0
3063,2007-09-24,5.0
3064,2007-09-25,5.0
3065,2007-09-26,5.0
3066,2007-09-27,5.0
3067,2007-09-28,5.0
